packet_id,packet_type,source_gui,dest_gui,path,hop_count,started_at,delivered_at,delay
23536,SENSOR_DATA,13,1,13->23->22->11->1,4,2770.598362,2770.598671,0.000309
23551,SENSOR_DATA,10,1,10->0->1,2,2772.081586,2772.081765,0.000179
23557,SENSOR_DATA,33,1,33->32->22->11->1,4,2772.598748,2772.599067,0.000319
23560,SENSOR_DATA,23,1,23->22->11->1,3,2772.787308,2772.787542,0.000234
23581,SENSOR_DATA,0,1,0->1,1,2774.741474,2774.741564,0.000090
23598,SENSOR_DATA,32,1,32->22->11->1,3,2776.965071,2776.965310,0.000239
23600,SENSOR_DATA,11,1,11->1,1,2776.999538,2776.999617,0.000079
23609,SENSOR_DATA,2,1,2->1,1,2777.907825,2777.907891,0.000066
23608,SENSOR_DATA,12,1,12->11->1,2,2777.907773,2777.907899,0.000125
23617,SENSOR_DATA,3,1,3->2->1,2,2778.527649,2778.527781,0.000132
23618,SENSOR_DATA,22,1,22->11->1,2,2778.607701,2778.607863,0.000162
23634,SENSOR_DATA,13,1,13->23->22->11->1,4,2780.598362,2780.598671,0.000309
23649,SENSOR_DATA,10,1,10->0->1,2,2782.081586,2782.081765,0.000179
23655,SENSOR_DATA,33,1,33->32->22->11->1,4,2782.598748,2782.599067,0.000319
23658,SENSOR_DATA,23,1,23->22->11->1,3,2782.787308,2782.787542,0.000234
23679,SENSOR_DATA,0,1,0->1,1,2784.741474,2784.741564,0.000090
23696,SENSOR_DATA,32,1,32->22->11->1,3,2786.965071,2786.965310,0.000239
23698,SENSOR_DATA,11,1,11->1,1,2786.999538,2786.999617,0.000079
23707,SENSOR_DATA,2,1,2->1,1,2787.907825,2787.907891,0.000066
23706,SENSOR_DATA,12,1,12->11->1,2,2787.907773,2787.907899,0.000125
23715,SENSOR_DATA,3,1,3->2->1,2,2788.527649,2788.527781,0.000132
23716,SENSOR_DATA,22,1,22->11->1,2,2788.607701,2788.607863,0.000162
23732,SENSOR_DATA,13,1,13->23->22->11->1,4,2790.598362,2790.598671,0.000309
23747,SENSOR_DATA,10,1,10->0->1,2,2792.081586,2792.081765,0.000179
23753,SENSOR_DATA,33,1,33->32->22->11->1,4,2792.598748,2792.599067,0.000319
23756,SENSOR_DATA,23,1,23->22->11->1,3,2792.787308,2792.787542,0.000234
23777,SENSOR_DATA,0,1,0->1,1,2794.741474,2794.741564,0.000090
23794,SENSOR_DATA,32,1,32->22->11->1,3,2796.965071,2796.965310,0.000239
23796,SENSOR_DATA,11,1,11->1,1,2796.999538,2796.999617,0.000079
23805,SENSOR_DATA,2,1,2->1,1,2797.907825,2797.907891,0.000066
23804,SENSOR_DATA,12,1,12->11->1,2,2797.907773,2797.907899,0.000125
23813,SENSOR_DATA,3,1,3->2->1,2,2798.527649,2798.527781,0.000132
23814,SENSOR_DATA,22,1,22->11->1,2,2798.607701,2798.607863,0.000162
23830,SENSOR_DATA,13,1,13->23->22->11->1,4,2800.598362,2800.598671,0.000309
23845,SENSOR_DATA,10,1,10->0->1,2,2802.081586,2802.081765,0.000179
23851,SENSOR_DATA,33,1,33->32->22->11->1,4,2802.598748,2802.599067,0.000319
23854,SENSOR_DATA,23,1,23->22->11->1,3,2802.787308,2802.787542,0.000234
23875,SENSOR_DATA,0,1,0->1,1,2804.741474,2804.741564,0.000090
23892,SENSOR_DATA,32,1,32->22->11->1,3,2806.965071,2806.965310,0.000239
23894,SENSOR_DATA,11,1,11->1,1,2806.999538,2806.999617,0.000079
23903,SENSOR_DATA,2,1,2->1,1,2807.907825,2807.907891,0.000066
23902,SENSOR_DATA,12,1,12->11->1,2,2807.907773,2807.907899,0.000125
23911,SENSOR_DATA,3,1,3->2->1,2,2808.527649,2808.527781,0.000132
23912,SENSOR_DATA,22,1,22->11->1,2,2808.607701,2808.607863,0.000162
23928,SENSOR_DATA,13,1,13->23->22->11->1,4,2810.598362,2810.598671,0.000309
23943,SENSOR_DATA,10,1,10->0->1,2,2812.081586,2812.081765,0.000179
23949,SENSOR_DATA,33,1,33->32->22->11->1,4,2812.598748,2812.599067,0.000319
23952,SENSOR_DATA,23,1,23->22->11->1,3,2812.787308,2812.787542,0.000234
23973,SENSOR_DATA,0,1,0->1,1,2814.741474,2814.741564,0.000090
23990,SENSOR_DATA,32,1,32->22->11->1,3,2816.965071,2816.965310,0.000239
23992,SENSOR_DATA,11,1,11->1,1,2816.999538,2816.999617,0.000079
24001,SENSOR_DATA,2,1,2->1,1,2817.907825,2817.907891,0.000066
24000,SENSOR_DATA,12,1,12->11->1,2,2817.907773,2817.907899,0.000125
24009,SENSOR_DATA,3,1,3->2->1,2,2818.527649,2818.527781,0.000132
24010,SENSOR_DATA,22,1,22->11->1,2,2818.607701,2818.607863,0.000162
24026,SENSOR_DATA,13,1,13->23->22->11->1,4,2820.598362,2820.598671,0.000309
24041,SENSOR_DATA,10,1,10->0->1,2,2822.081586,2822.081765,0.000179
24047,SENSOR_DATA,33,1,33->32->22->11->1,4,2822.598748,2822.599067,0.000319
24050,SENSOR_DATA,23,1,23->22->11->1,3,2822.787308,2822.787542,0.000234
24071,SENSOR_DATA,0,1,0->1,1,2824.741474,2824.741564,0.000090
24088,SENSOR_DATA,32,1,32->22->11->1,3,2826.965071,2826.965310,0.000239
24090,SENSOR_DATA,11,1,11->1,1,2826.999538,2826.999617,0.000079
24099,SENSOR_DATA,2,1,2->1,1,2827.907825,2827.907891,0.000066
24098,SENSOR_DATA,12,1,12->11->1,2,2827.907773,2827.907899,0.000125
24107,SENSOR_DATA,3,1,3->2->1,2,2828.527649,2828.527781,0.000132
24108,SENSOR_DATA,22,1,22->11->1,2,2828.607701,2828.607863,0.000162
24124,SENSOR_DATA,13,1,13->23->22->11->1,4,2830.598362,2830.598671,0.000309
24139,SENSOR_DATA,10,1,10->0->1,2,2832.081586,2832.081765,0.000179
24145,SENSOR_DATA,33,1,33->32->22->11->1,4,2832.598748,2832.599067,0.000319
24148,SENSOR_DATA,23,1,23->22->11->1,3,2832.787308,2832.787542,0.000234
24169,SENSOR_DATA,0,1,0->1,1,2834.741474,2834.741564,0.000090
24186,SENSOR_DATA,32,1,32->22->11->1,3,2836.965071,2836.965310,0.000239
24188,SENSOR_DATA,11,1,11->1,1,2836.999538,2836.999617,0.000079
24197,SENSOR_DATA,2,1,2->1,1,2837.907825,2837.907891,0.000066
24196,SENSOR_DATA,12,1,12->11->1,2,2837.907773,2837.907899,0.000125
24205,SENSOR_DATA,3,1,3->2->1,2,2838.527649,2838.527781,0.000132
24206,SENSOR_DATA,22,1,22->11->1,2,2838.607701,2838.607863,0.000162
24222,SENSOR_DATA,13,1,13->23->22->11->1,4,2840.598362,2840.598671,0.000309
24237,SENSOR_DATA,10,1,10->0->1,2,2842.081586,2842.081765,0.000179
24243,SENSOR_DATA,33,1,33->32->22->11->1,4,2842.598748,2842.599067,0.000319
24246,SENSOR_DATA,23,1,23->22->11->1,3,2842.787308,2842.787542,0.000234
24267,SENSOR_DATA,0,1,0->1,1,2844.741474,2844.741564,0.000090
24284,SENSOR_DATA,32,1,32->22->11->1,3,2846.965071,2846.965310,0.000239
24286,SENSOR_DATA,11,1,11->1,1,2846.999538,2846.999617,0.000079
24295,SENSOR_DATA,2,1,2->1,1,2847.907825,2847.907891,0.000066
24294,SENSOR_DATA,12,1,12->11->1,2,2847.907773,2847.907899,0.000125
24303,SENSOR_DATA,3,1,3->2->1,2,2848.527649,2848.527781,0.000132
24304,SENSOR_DATA,22,1,22->11->1,2,2848.607701,2848.607863,0.000162
24320,SENSOR_DATA,13,1,13->23->22->11->1,4,2850.598362,2850.598671,0.000309
24335,SENSOR_DATA,10,1,10->0->1,2,2852.081586,2852.081765,0.000179
24341,SENSOR_DATA,33,1,33->32->22->11->1,4,2852.598748,2852.599067,0.000319
24344,SENSOR_DATA,23,1,23->22->11->1,3,2852.787308,2852.787542,0.000234
24365,SENSOR_DATA,0,1,0->1,1,2854.741474,2854.741564,0.000090
24382,SENSOR_DATA,32,1,32->22->11->1,3,2856.965071,2856.965310,0.000239
24384,SENSOR_DATA,11,1,11->1,1,2856.999538,2856.999617,0.000079
24393,SENSOR_DATA,2,1,2->1,1,2857.907825,2857.907891,0.000066
24392,SENSOR_DATA,12,1,12->11->1,2,2857.907773,2857.907899,0.000125
24401,SENSOR_DATA,3,1,3->2->1,2,2858.527649,2858.527781,0.000132
24402,SENSOR_DATA,22,1,22->11->1,2,2858.607701,2858.607863,0.000162
24418,SENSOR_DATA,13,1,13->23->22->11->1,4,2860.598362,2860.598671,0.000309
24433,SENSOR_DATA,10,1,10->0->1,2,2862.081586,2862.081765,0.000179
24439,SENSOR_DATA,33,1,33->32->22->11->1,4,2862.598748,2862.599067,0.000319
24442,SENSOR_DATA,23,1,23->22->11->1,3,2862.787308,2862.787542,0.000234
24463,SENSOR_DATA,0,1,0->1,1,2864.741474,2864.741564,0.000090
24480,SENSOR_DATA,32,1,32->22->11->1,3,2866.965071,2866.965310,0.000239
24482,SENSOR_DATA,11,1,11->1,1,2866.999538,2866.999617,0.000079
24491,SENSOR_DATA,2,1,2->1,1,2867.907825,2867.907891,0.000066
24490,SENSOR_DATA,12,1,12->11->1,2,2867.907773,2867.907899,0.000125
24499,SENSOR_DATA,3,1,3->2->1,2,2868.527649,2868.527781,0.000132
24500,SENSOR_DATA,22,1,22->11->1,2,2868.607701,2868.607863,0.000162
24516,SENSOR_DATA,13,1,13->23->22->11->1,4,2870.598362,2870.598671,0.000309
24531,SENSOR_DATA,10,1,10->0->1,2,2872.081586,2872.081765,0.000179
24537,SENSOR_DATA,33,1,33->32->22->11->1,4,2872.598748,2872.599067,0.000319
24540,SENSOR_DATA,23,1,23->22->11->1,3,2872.787308,2872.787542,0.000234
24561,SENSOR_DATA,0,1,0->1,1,2874.741474,2874.741564,0.000090
24578,SENSOR_DATA,32,1,32->22->11->1,3,2876.965071,2876.965310,0.000239
24580,SENSOR_DATA,11,1,11->1,1,2876.999538,2876.999617,0.000079
24589,SENSOR_DATA,2,1,2->1,1,2877.907825,2877.907891,0.000066
24588,SENSOR_DATA,12,1,12->11->1,2,2877.907773,2877.907899,0.000125
24597,SENSOR_DATA,3,1,3->2->1,2,2878.527649,2878.527781,0.000132
24598,SENSOR_DATA,22,1,22->11->1,2,2878.607701,2878.607863,0.000162
24614,SENSOR_DATA,13,1,13->23->22->11->1,4,2880.598362,2880.598671,0.000309
24629,SENSOR_DATA,10,1,10->0->1,2,2882.081586,2882.081765,0.000179
24635,SENSOR_DATA,33,1,33->32->22->11->1,4,2882.598748,2882.599067,0.000319
