packet_type,source,dest,source_gui,dest_gui,created_at,delivered_at,base_delay,total_delay,tx_time,rx_time,processing_time,num_hops
SENSOR_DATA,"[0,2]","[0,254]",,1,1814.741474,1814.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1816.965071,1816.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1816.999538,1816.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1817.907825,1817.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1817.907773,1817.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1818.527649,1818.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1818.607701,1818.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1820.598362,1820.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1822.081586,1822.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1822.598748,1822.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1822.787308,1822.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1824.741474,1824.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1826.965071,1826.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1826.999538,1826.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1827.907825,1827.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1827.907773,1827.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1828.527649,1828.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1828.607701,1828.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1830.598362,1830.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1832.081586,1832.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1832.598748,1832.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1832.787308,1832.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1834.741474,1834.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1836.965071,1836.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1836.999538,1836.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1837.907825,1837.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1837.907773,1837.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1838.527649,1838.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1838.607701,1838.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1840.598362,1840.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1842.081586,1842.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1842.598748,1842.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1842.787308,1842.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1844.741474,1844.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1846.965071,1846.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1846.999538,1846.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1847.907825,1847.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1847.907773,1847.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1848.527649,1848.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1848.607701,1848.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1850.598362,1850.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1852.081586,1852.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1852.598748,1852.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1852.787308,1852.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1854.741474,1854.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1856.965071,1856.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1856.999538,1856.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1857.907825,1857.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1857.907773,1857.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1858.527649,1858.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1858.607701,1858.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1860.598362,1860.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1862.081586,1862.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1862.598748,1862.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1862.787308,1862.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1864.741474,1864.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1866.965071,1866.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1866.999538,1866.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1867.907825,1867.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1867.907773,1867.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1868.527649,1868.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1868.607701,1868.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1870.598362,1870.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1872.081586,1872.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1872.598748,1872.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1872.787308,1872.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1874.741474,1874.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1876.965071,1876.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1876.999538,1876.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1877.907825,1877.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1877.907773,1877.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1878.527649,1878.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1878.607701,1878.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1880.598362,1880.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1882.081586,1882.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1882.598748,1882.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[12,1]","[0,254]",,1,1882.787308,1882.787542,0.000234,0.005258,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,2]","[0,254]",,1,1884.741474,1884.741564,0.000090,0.004714,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,3]","[0,254]",,1,1886.965071,1886.965310,0.000239,0.005263,0.002112,0.002112,0.000800,4
SENSOR_DATA,"[0,1]","[0,254]",,1,1886.999538,1886.999617,0.000079,0.004703,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[0,3]","[0,254]",,1,1887.907825,1887.907891,0.000066,0.004690,0.002112,0.002112,0.000400,2
SENSOR_DATA,"[12,4]","[0,254]",,1,1887.907773,1887.907899,0.000125,0.004949,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[3,1]","[0,254]",,1,1888.527649,1888.527781,0.000132,0.004956,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[12,2]","[0,254]",,1,1888.607701,1888.607863,0.000162,0.004986,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[24,1]","[0,254]",,1,1890.598362,1890.598671,0.000309,0.005533,0.002112,0.002112,0.001000,5
SENSOR_DATA,"[1,1]","[0,254]",,1,1892.081586,1892.081765,0.000179,0.005003,0.002112,0.002112,0.000600,3
SENSOR_DATA,"[33,1]","[0,254]",,1,1892.598748,1892.599067,0.000319,0.005543,0.002112,0.002112,0.001000,5
